price,address,bds,ba,sqft,image
"$37,500","2108 Rock View Ln NE, Conyers, GA 30012",3,2,"1,012","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,490","2706 Potters Walk, Conyers, GA 30012",--,--,--,N/A
"$169,900","2075 Wildflower Way, Conyers, GA 30012",3,3,"1,421","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,000","3901 Pointers Way SW, Conyers, GA 30094",4,3,"2,275","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,000","3901 Pointers Way SW, Conyers, GA 30094",4,3,"2,275",https://photos.zillowstatic.com/p_e/ISfkwisr2qdkvk0000000000.jpg
"$245,431","2366 Annes Lake Cir #19, Lithonia, GA 30058",4,3,"2,125",https://photos.zillowstatic.com/p_e/ISjze2p71cddce0000000000.jpg
"$425,000","2730 N Lakeview Dr SW, Conyers, GA 30094",3,4,"3,392",https://photos.zillowstatic.com/p_e/ISzrf6w2oel1lg1000000000.jpg
"$150,000","806 Jefferson Dr SW, Conyers, GA 30094",3,2,"1,535",https://photos.zillowstatic.com/p_e/ISf4couzqt4a5r1000000000.jpg
"$515,000","1848 Christopher Dr, Conyers, GA 30094",6,5,"4,981",https://photos.zillowstatic.com/p_e/ISb173fmr2cvnn1000000000.jpg
"$166,900","2071 Wildflower Way, Conyers, GA 30012",2,3,"1,422",https://photos.zillowstatic.com/p_e/ISv8e1fw9ao9zq0000000000.jpg
"$317,608","116 Annis Berrye Trce, Mcdonough, GA 30252",--,--,--,N/A
"$170,000","2900 Klondike Rd SW, Conyers, GA 30094",4,2,"1,431",https://photos.zillowstatic.com/p_e/IS37e2hm8u09sp0000000000.jpg
"$129,900","652 Ralph Rd SE, Conyers, GA 30094",3,2,"1,593",https://photos.zillowstatic.com/p_e/ISfk884b98ds150000000000.jpg
"$25,000","Mcdaniel Mill Rd SW, Conyers, GA 30094",--,--,--,N/A
"$25,000","1514 Mcdaniel Mill Rd SW, Conyers, GA 30094",1.67,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","1299 Springwood Dr NW, Conyers, GA 30012",3,2,"1,520","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$135,000","1299 Springwood Dr NW, Conyers, GA 30012",--,--,--,N/A
"$62,000","815 Cedar Lake Dr SE, Conyers, GA 30094",3,2,"1,377",N/A
"$47,000","1298 Irwin Bridge Rd NW, Conyers, GA 30012",2,1,"1,164","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","3400 Bonds Lake Rd NW, Conyers, GA 30012",3,3,"2,185",N/A
"$275,000","959 Sundew Dr SE, Conyers, GA 30013",6,4,"3,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","2630 Brushy Nob Ln, Stockbridge, GA 30281",3,2,"2,090","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$75,000","1799 Green St NE, Conyers, GA 30012",3,3,"1,647",N/A
"$144,200","947 Sweet Briar Trl SE, Conyers, GA 30094",3,2,"1,912",N/A
"$169,900","2047 Wildflower Way, Conyers, GA 30012",3,3,"1,421","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$2.95M,"2271 Flat Shoals Rd SE, Conyers, GA 30013",--,--,"5,522","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$98,000","1202 Pinedale Cir NW, Conyers, GA 30012",3,4,"1,324","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$173,900","2040 Wildflower Way, Conyers, GA 30012",3,3,"1,421","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","1810 Holmes Dr SW, Conyers, GA 30094",3,3,"2,672","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$322,000","3116 Brombley Dr SE, Conyers, GA 30013",6,4,"3,056","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","1618 Picadilly Ct NE, Conyers, GA 30013",4,2,"1,528","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$322,000","3116 Brombley Dr SE #86, Conyers, GA 30013",6,4,--,N/A
"$98,000","1200 Pinedale Cir NW, Conyers, GA 30012",3,3,"1,324","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$247,990","2736 Potters Walk, Conyers, GA 30012",--,--,--,N/A
"$173,900","2040 Wildflower Way #17, Conyers, GA 30012",3,3,"1,421",N/A
"$289,900","4302 Talley Trl, Conyers, GA 30013",4,3,"1,934","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$66,399","3834 Maggie Dr SE, Conyers, GA 30013",3,1.5,"1,440",N/A
"$15,000","2214 Lakewood Trl, Conyers, GA 30012",3,2,840,N/A
"$515,000","2281 Flat Shoals Rd SE, Conyers, GA 30013",5,4,"4,493",N/A
"$312,158","205 Lilla Ct, Mcdonough, GA 30252",--,--,--,N/A
"$233,000","2508 Wisdom Ct, Conyers, GA 30013",5,4,"2,370","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$190,000","970 Waterside Dr SE, Conyers, GA 30013",4,3,"1,824","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$140,000","913 Doeskin Dr NW, Conyers, GA 30012",3,2,"1,245","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","2956 Valley Ct NE, Conyers, GA 30012",3,2,"1,274","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,305","1252 Brookstone Cir NE, Conyers, GA 30012",4,3,"2,690",https://photos.zillowstatic.com/p_e/ISb9l7q3la1nws0000000000.jpg
"$254,195","2154 Blueberry Ln, Conyers, GA 30013",--,--,--,N/A
"$155,000","1459 Steam Engine Way NE, Conyers, GA 30013",4,3,"1,691",https://photos.zillowstatic.com/p_e/ISfse6liza8lkt0000000000.jpg
$1.90M,"2539 Old Covington Hwy SW, Conyers, GA 30012",4,2,"1,777",N/A
$1.90M,"2481 Old Covington Hwy SW, Conyers, GA 30012",3,2,"1,568",N/A
"$150,000","1216 Dressage Rdg NE, Conyers, GA 30013",3,2,"1,383",https://photos.zillowstatic.com/p_e/ISf8bqi0zh21ma0000000000.jpg
"$87,500","3977 Woodland Cir SE, Conyers, GA 30013",3,2,"1,267",https://photos.zillowstatic.com/p_e/IS3vkf2xs36dsy0000000000.jpg
$1.90M,"2565 SW Lake Rockaway Rd, Conyers, GA 30012",3,2,"1,715",N/A
"$165,000","4710 Hull Rd SE, Conyers, GA 30094",3,2,"1,500",https://photos.zillowstatic.com/p_e/ISvoaproqyqv2o1000000000.jpg
"$96,000","1740 Amberbrook Ct SW, Conyers, GA 30094",3,2,"2,912",N/A
"$191,000","3797 Clubhouse Way SE, Conyers, GA 30094",4,3,"2,485",N/A
"$430,000","1647 Madison Ln SE, Conyers, GA 30013",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$75,000","2195 Wilson Rd NW, Conyers, GA 30012",1,1,500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$279,900","4306 Talley Trl, Conyers, GA 30013",--,--,--,N/A
"$45,000","2560 Pattington Way NE, Conyers, GA 30013",0.7,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$244,000","2238 Exchange Pl SE, Conyers, GA 30013",5,3,"3,148","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$430,000","1647 Madison Ln SE #19, Conyers, GA 30013",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,500","1799 Wiggins Cir SW, Conyers, GA 30094",5,3,"2,790","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$55,803","1695 Winchester Way SE, Conyers, GA 30013",2,2,"1,220",N/A
"$145,000","2411 Lakeshore Dr NE, Conyers, GA 30012",2,2,"1,451","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$396,030","3231 Ashmore Ct, Conyers, GA 30094",4,4,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$194,000","4680 W Lake Dr SE, Conyers, GA 30094",3,2,"1,981","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,000","4970 Bridlewood Cir SE, Conyers, GA 30094",4,2,"2,255","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$257,373","2372 Annes Lake Cir #18, Lithonia, GA 30058",4,3,"2,506","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$204,000","2716 Isle Of Pines Cir, Conyers, GA 30012",3,2.5,"1,952",N/A
"$295,000","3137 Hammock Creek Ct, Conyers, GA 30012",4,3,"1,552","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$30,000","2684 Harvest Dr SE, Conyers, GA 30013",0.61,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","4905 Lake Forest Dr SE, Conyers, GA 30094",3,3,"2,400","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$162,900","2044 Wildflower Way, Conyers, GA 30012",2,3,"1,422","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$7,500","1611 Smyrna Rd SW, Conyers, GA 30094",--,--,--,N/A
"$106,000","3491 Flat Shoals Rd SW, Conyers, GA 30094",Studio,--,"2,033","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$110,000","1019 Barn Oak Ct NE, Conyers, GA 30012",Studio,--,"1,932","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$279,000","2076 Millstone Dr SW, Conyers, GA 30094",5,4,"2,996","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$365,000","136 Barclay Dr, Mcdonough, GA 30252",--,--,--,N/A
"$240,000","1752 Hayes Ct, Conyers, GA 30094",4,3,"2,629","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$490,898","3251 Ashmore Ct SW, Conyers, GA 30094",5,5,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","1500 Marshall Ln SE, Conyers, GA 30094",3,3,"1,780","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$127,000","1308 Woodbridge Dr NE, Conyers, GA 30012",3,2,"1,757",N/A
"$157,000","1261 Pine Knoll Ln NE, Conyers, GA 30013",4,2,"2,004","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$455,000","1232 Avignon Dr SW, Conyers, GA 30094",5,5,"4,213","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$134,400","1295 Corley Rd NW, Conyers, GA 30012",3,2,"1,742",N/A
"$100,000","40 Bethel Rd NW, Conyers, GA 30012",1,1,916,https://photos.zillowstatic.com/p_e/ISy56bwhdjge5f.jpg
"$252,000","1908 Bridgestone Cir, Conyers, GA 30012",5,3,"3,193",https://photos.zillowstatic.com/p_e/ISj7pfsxlj9b4x0000000000.jpg
"$135,500","1320 Milstead Ave NE, Conyers, GA 30012",3,2,"1,226",https://photos.zillowstatic.com/p_e/ISvoaxdfsd4khf0000000000.jpg
"$195,000","986 Waterside Dr SE, Conyers, GA 30013",3,3,"1,714",https://photos.zillowstatic.com/p_e/ISvslwjtc8uc9o0000000000.jpg
"$268,500","222 Lilla Ct, Mcdonough, GA 30252",--,--,--,N/A
"$109,500","1867 Brandy Ln SE, Conyers, GA 30013",3,2,"1,551",https://photos.zillowstatic.com/p_e/ISvsda16uzomt71000000000.jpg
"$650,000","1612 Palmilla Way SW, Stockbridge, GA 30281",1.05,N/A,N/A,https://photos.zillowstatic.com/p_e/ISd0x1ct49243i0000000000.jpg
"$114,000","2212 Heritage Xing SW, Conyers, GA 30094",3,2,"1,278",N/A
"$251,000","5531 Turnstone Dr SW, Conyers, GA 30094",3,2,"2,009","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$235,000","3818 Willow Bend Dr, Stockbridge, GA 30281",4,3,"2,922","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$324,260","218 Lilla Ct, Mcdonough, GA 30252",--,--,--,N/A
"$195,000","521 Mccain Trl, Stockbridge, GA 30281",4,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$324,260","218 Lilla Ct #11, Mcdonough, GA 30252",5,3,"3,150","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$291,900","1225 Twin Ponds Ct, Conyers, GA 30094",5,3.5,"5,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,000","3146 E Fairview Rd, Mcdonough, GA 30252",3,3,"2,780","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,010","3000 Milton Ct SE, Conyers, GA 30013",3,3,"2,547","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$235,166","4443 New Fangle Rd #113, Tucker, GA 30058",3,3,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$284,900","2350 Benji Blvd SE, Conyers, GA 30013",4,4,"3,125","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$630,000","3795 Dial Mill Rd NE, Conyers, GA 30013",3,2,"2,214","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$180,000","2660 Club Forest Ct SE, Conyers, GA 30013",4,3,"2,373","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,790","2560 White Rd NE, Conyers, GA 30012",3,3,"2,437","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$162,900","1617 Honeysuckle Path, Conyers, GA 30012",3,3,"1,421","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$187,000","2880 Union Church Rd SW, Stockbridge, GA 30281",4,2,"1,701","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$346,000","2401 Fairhaven Cv NE, Conyers, GA 30012",5,4,"3,400","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$630,000","3815 Dial Mill Rd NE, Conyers, GA 30013",20.52,N/A,N/A,N/A
"$280,000","1641 Canterbury Pointe SE, Conyers, GA 30013",4,3,"2,644","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$324,900","2524 Glendale Ct NE, Conyers, GA 30013",5,5,"3,602","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$269,740","1319 Brookstone Lake Dr, Conyers, GA 30012",4,4,"2,812","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","2541 Sycamore Dr, Conyers, GA 30094",4,4,"3,293","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","2365 Brentmoore Point, Conyers, GA 30013",4,2.5,"2,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$251,953","1333 Brookstone Lake Dr, Conyers, GA 30012",5,3,"2,533","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","2520 Pattington Way NE, Conyers, GA 30013",1.49,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$221,400","2504 Wisdom Ct, Conyers, GA 30013",4,3,"2,367","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$130,000","2343 Lakeshore Dr NE, Conyers, GA 30012",3,2,"1,213",N/A
"$200,000","4984 Richardson Rd SW, Stockbridge, GA 30281",2,2,"1,557","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$164,900","3815 Union Church Rd SW, Stockbridge, GA 30281",3,2,"1,893","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","1439 Steam Engine Way NE, Conyers, GA 30013",4,3,"1,320","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$133,970","1426 Steam Engine Way NE, Conyers, GA 30013",4,2,"1,201","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$174,999","3325 Squire Ln SE, Conyers, GA 30094",3,2,"1,968","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","1319 River Club Dr NE, Conyers, GA 30012",4,3,"2,411",https://photos.zillowstatic.com/p_e/ISna2r1ih2zfdw0000000000.jpg
"$199,900","1335 Hill Dr SW, Conyers, GA 30094",3,2,"1,956",https://photos.zillowstatic.com/p_e/IS7az7jb99apex0000000000.jpg
"$260,000","2791 Owens Rd SW, Conyers, GA 30094",4,4,"2,278",https://photos.zillowstatic.com/p_e/IS37i5qq5nqqc11000000000.jpg
"$379,900","2947 Ash Grove Dr, Conyers, GA 30094",5,3,--,https://photos.zillowstatic.com/p_e/ISzz9nrop0bko51000000000.jpg
"$290,000","5113 Fawn Ln SW, Conyers, GA 30094",6,4,"2,830",https://photos.zillowstatic.com/p_e/IS7m4oggkd8h9v1000000000.jpg
"$295,900","217 Lilla Ct #09, Mcdonough, GA 30252",5,3,"2,700",https://photos.zillowstatic.com/p_e/ISfsyxj72bj0jk0000000000.jpg
"$379,900","2947 Ash Grove Dr #52, Conyers, GA 30094",5,3,--,https://photos.zillowstatic.com/p_e/ISfglj69o0fiz31000000000.jpg
"$119,999","2139 Fieldstone View Ct SE APT A, Conyers, GA 30013",2,3,"2,360",https://photos.zillowstatic.com/p_e/ISmepnl2ud2ir61000000000.jpg
"$264,900","213 Lilla Ct, Mcdonough, GA 30252",--,--,--,N/A
"$295,900","217 Lilla Ct, Mcdonough, GA 30252",5,3,"2,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","2800 Wintercrest Ct, Conyers, GA 30094",4,3,"2,766","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$286,400","209 Lilla Ct, Mcdonough, GA 30252",--,--,--,N/A
"$286,400","209 Lilla Ct #7, Mcdonough, GA 30252",5,3,"2,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$119,999","2139 Fieldstone View Ct SE APT A, Conyers, GA 30013",2,3,"1,540","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$145,000","2070 Christian Cir SE, Conyers, GA 30013",3,2,"1,454","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$381,000","2818 Village Ct NE, Conyers, GA 30013",5,3,"3,150","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$90,200","2655 Abbey Ridge Rd SW, Conyers, GA 30094",4,2,"2,574",N/A
"$170,000","1441 Latta Dr NW, Conyers, GA 30012",3,2,"1,902","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","938 Lost Valley Dr SE, Conyers, GA 30094",4,4,"2,524","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$35,000","3400 Talking Creek Ct, Conyers, GA 30094",--,--,--,N/A
"$50,000","1588 Elm St NE, Conyers, GA 30012",2,1,"1,054","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","1613 Cherry Hill Ln SW, Conyers, GA 30094",3,2,"1,402","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$179,500","724 Sugar Hill Ln SE, Conyers, GA 30094",3,2,"2,175","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$137,000","149 Ellis Dr, Conyers, GA 30012",3,3,"1,496","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,490","2710 Potters Walk, Conyers, GA 30012",--,--,--,N/A
"$107,500","956 Sage Ln NW, Conyers, GA 30012",--,--,--,N/A
"$158,000","680 Kirkus Dr SE, Conyers, GA 30094",3,2,"1,980","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,000","1414 Oak Knoll Dr NE, Conyers, GA 30012",3,3,"1,346","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$170,000","3238 Old Salem Rd SE, Conyers, GA 30013",4,2,"2,039","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$107,500","954 Sage Ln NW, Conyers, GA 30012",4,2,"1,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$117,000","1795 Rocky Ridge Dr NW, Conyers, GA 30012",3,2,"1,308","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$163,900","2056 Wildflower Way #16, Conyers, GA 30012",3,3,"1,421","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$163,900","2056 Wildflower Way, Conyers, GA 30012",2,3,"1,422","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$234,859","2335 Annes Lake Cir #25, Lithonia, GA 30058",3,3,"2,135","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$244,584","2406 Annes Lake Cir #14, Lithonia, GA 30058",3,3,"2,035","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$155,000","1284 Green St, Conyers, GA 30084",Studio,1,900,N/A
"$283,000","5029 W Shore Dr, Conyers, GA 30094",4,3,"2,992","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$185,000","1505 Callaway Loop, Conyers, GA 30012",4,3,"2,561","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$287,000","2052 Evergreen Dr SE, Conyers, GA 30013",5,3,"3,221","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$446,575","3225 SW Ashmore Ct, Conyers, GA 30094",5,5,"3,400","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$446,575","3225 Ashmore Ct, Conyers, GA 30094",5,5,"3,400",https://photos.zillowstatic.com/p_e/IS37i9hq2r6dd71000000000.jpg
"$259,900","5550 Turnstone Dr SW #3/1, Conyers, GA 30094",4,4,"3,436",https://photos.zillowstatic.com/p_e/ISn6zlc7l68g6h0000000000.jpg
"$185,000","1505 Callaway Loop #47, Conyers, GA 30012",4,3,"2,561",https://photos.zillowstatic.com/p_e/ISfsuaz8uh4kna1000000000.jpg
"$259,900","5550 Turnstone Dr SW, Conyers, GA 30094",4,4,"3,436",https://photos.zillowstatic.com/p_e/ISvkn4p9jkpgb20000000000.jpg
